"location_name","center_lat","center_lng","bounds_northeast_lat","bounds_northeast_lng","bounds_southwest_lat","bounds_southwest_lng","viewport_northeast_lat","viewport_northeast_lng","viewport_southwest_lat","viewport_southwest_lng"
"Beringen","51.0502026","5.220809082300834","51.100202599999996","5.270809082300834","51.0002026","5.170809082300834","51.100202599999996","5.270809082300834","51.0002026","5.170809082300834"
"Turnhout","51.3286495","4.929594325676078","51.378649499999995","4.979594325676078","51.2786495","4.879594325676078","51.378649499999995","4.979594325676078","51.2786495","4.879594325676078"
"Dilbeek","50.8480711","4.2662591","50.898071099999996","4.3162591","50.7980711","4.2162591","50.898071099999996","4.3162591","50.7980711","4.2162591"
"Heist-op-den-Berg","51.0759905","4.7286753","51.1259905","4.7786753","51.025990500000006","4.6786753","51.1259905","4.7786753","51.025990500000006","4.6786753"
"Sint-Truiden","50.8152784","5.1858896","50.865278399999994","5.2358896","50.7652784","5.1358896000000005","50.865278399999994","5.2358896","50.7652784","5.1358896000000005"
"Lokeren","51.1044488","3.9898689","51.1544488","4.0398689","51.0544488","3.9398689","51.1544488","4.0398689","51.0544488","3.9398689"
"Braine-l Alleud","50.6828722","4.3692706","50.732872199999996","4.4192706","50.6328722","4.3192706","50.732872199999996","4.4192706","50.6328722","4.3192706"
"Brasschaat","51.2900693","4.4917295","51.340069299999996","4.5417295","51.2400693","4.4417295","51.340069299999996","4.5417295","51.2400693","4.4417295"
"Vilvoorde","50.928711","4.423126","50.978711","4.473126","50.878711","4.373126","50.978711","4.473126","50.878711","4.373126"
"Herstal","50.6650412","5.629981","50.715041199999995","5.679981","50.6150412","5.579981","50.715041199999995","5.679981","50.6150412","5.579981"
"Maasmechelen","50.9635024","5.696445","51.0135024","5.746445","50.913502400000006","5.646445","51.0135024","5.746445","50.913502400000006","5.646445"
"Waregem","50.8868222","3.4323622","50.936822199999995","3.4823622","50.8368222","3.3823622","50.936822199999995","3.4823622","50.8368222","3.3823622"
"Chatelet","48.8577968","2.3475453","48.9077968","2.3975453","48.807796800000006","2.2975453000000003","48.9077968","2.3975453","48.807796800000006","2.2975453000000003"
"Ieper","50.85169675","2.891473683275896","50.90169675","2.9414736832758956","50.801696750000005","2.841473683275896","50.90169675","2.9414736832758956","50.801696750000005","2.841473683275896"
"Ninove","50.8214549","4.0037422031066825","50.871454899999996","4.053742203106682","50.7714549","3.9537422031066827","50.871454899999996","4.053742203106682","50.7714549","3.9537422031066827"
"Geel","51.1610826","4.9903187","51.2110826","5.0403187","51.1110826","4.940318700000001","51.2110826","5.0403187","51.1110826","4.940318700000001"
"Halle","51.4825041","11.9705452","51.5325041","12.0205452","51.4325041","11.9205452","51.5325041","12.0205452","51.4325041","11.9205452"
"Hoboken","40.7433066","-74.0323752","40.793306599999994","-73.9823752","40.6933066","-74.0823752","40.793306599999994","-73.9823752","40.6933066","-74.0823752"
"Knokke-Heist","51.335812250000004","3.3058414631607214","51.38581225","3.355841463160721","51.285812250000006","3.2558414631607215","51.38581225","3.355841463160721","51.285812250000006","3.2558414631607215"
"Schoten","51.2516344","4.4980446","51.3016344","4.5480446","51.2016344","4.4480446","51.3016344","4.5480446","51.2016344","4.4480446"
"Grimbergen","50.9457843","4.38909669976362","50.9957843","4.43909669976362","50.8957843","4.33909669976362","50.9957843","4.43909669976362","50.8957843","4.33909669976362"
"Lier","51.131069","4.5696516","51.181068999999994","4.6196516","51.081069","4.5196516","51.181068999999994","4.6196516","51.081069","4.5196516"
"Mol","41.684672","14.595614","41.734671999999996","14.645614","41.634672","14.545613999999999","41.734671999999996","14.645614","41.634672","14.545613999999999"
"Wavre","50.7169694","4.610416","50.7669694","4.660416","50.666969400000006","4.560416","50.7669694","4.660416","50.666969400000006","4.560416"
"Binche","50.398087950000004","4.183029985186801","50.44808795","4.233029985186801","50.34808795000001","4.133029985186801","50.44808795","4.233029985186801","50.34808795000001","4.133029985186801"
"Lommel","51.2305657","5.3076895","51.2805657","5.3576895","51.1805657","5.257689500000001","51.2805657","5.3576895","51.1805657","5.257689500000001"
"Menen","50.7937353","3.167040611100269","50.8437353","3.217040611100269","50.743735300000004","3.1170406111002693","50.8437353","3.217040611100269","50.743735300000004","3.1170406111002693"
"Tienen","50.6509998","2.4660832","50.7009998","2.5160831999999997","50.600999800000004","2.4160832","50.7009998","2.5160831999999997","50.600999800000004","2.4160832"
"Evergem","51.1087891","3.7078565","51.1587891","3.7578565","51.058789100000006","3.6578565000000003","51.1587891","3.7578565","51.058789100000006","3.6578565000000003"
"Heusden","50.3730005","2.0366141","50.4230005","2.0866141","50.323000500000006","1.9866141","50.4230005","2.0866141","50.323000500000006","1.9866141"
"Wevelgem","50.8121065","3.1864393078698976","50.862106499999996","3.2364393078698974","50.7621065","3.1364393078698978","50.862106499999996","3.2364393078698974","50.7621065","3.1364393078698978"
"Geraardsbergen","50.7715779","3.8827287","50.821577899999994","3.9327286999999997","50.7215779","3.8327287","50.821577899999994","3.9327286999999997","50.7215779","3.8327287"
"Sint-Pieters-Leeuw","50.7800261","4.2443604","50.8300261","4.2943603999999995","50.7300261","4.1943604","50.8300261","4.2943603999999995","50.7300261","4.1943604"
"Houthalen","51.031137","5.3720755","51.081137","5.4220755","50.981137000000004","5.3220755","51.081137","5.4220755","50.981137000000004","5.3220755"
"Helchteren","51.0566984","5.3830618","51.1066984","5.4330618","51.006698400000005","5.3330618","51.1066984","5.4330618","51.006698400000005","5.3330618"
"Tongeren","50.7806267","5.4639172","50.830626699999996","5.5139172","50.7306267","5.4139172","50.830626699999996","5.5139172","50.7306267","5.4139172"
"Deinze","50.9840526","3.5274017","51.034052599999995","3.5774017","50.9340526","3.4774017","51.034052599999995","3.5774017","50.9340526","3.4774017"
"Waterloo","42.498275","-92.3328743","42.548275","-92.2828743","42.448275","-92.3828743","42.548275","-92.2828743","42.448275","-92.3828743"
"Bilzen","50.8707787","5.5181089","50.9207787","5.5681088999999995","50.820778700000005","5.4681089","50.9207787","5.5681088999999995","50.820778700000005","5.4681089"
"Louvain-la-Neuve","50.6741689","4.613790587187648","50.724168899999995","4.6637905871876475","50.6241689","4.563790587187648","50.724168899999995","4.6637905871876475","50.6241689","4.563790587187648"
"Courcelles","48.3732096","6.0376277","48.4232096","6.0876277","48.323209600000006","5.9876277","48.4232096","6.0876277","48.323209600000006","5.9876277"
"Asse","50.9094333","4.2015646","50.9594333","4.2515646","50.859433300000006","4.1515646","50.9594333","4.2515646","50.859433300000006","4.1515646"
"Zaventem","50.8806207","4.4730008","50.9306207","4.5230008","50.830620700000004","4.4230008000000005","50.9306207","4.5230008","50.830620700000004","4.4230008000000005"
"Oudenaarde","50.8433705","3.6041443","50.893370499999996","3.6541443","50.7933705","3.5541443000000004","50.893370499999996","3.6541443","50.7933705","3.5541443000000004"
"Aarschot","50.9842743","4.836429","51.0342743","4.886429","50.934274300000006","4.786429","51.0342743","4.886429","50.934274300000006","4.786429"
"Ans","50.6679862","5.5077543","50.7179862","5.5577543","50.617986200000004","5.4577543","50.7179862","5.5577543","50.617986200000004","5.4577543"
"Ath","50.6311349","3.7769485","50.681134899999996","3.8269485","50.5811349","3.7269485","50.681134899999996","3.8269485","50.5811349","3.7269485"
"Kapellen","51.3149455","4.4295354","51.3649455","4.4795354","51.2649455","4.3795354","51.3649455","4.4795354","51.2649455","4.3795354"
"Izegem","50.9198305","3.215435","50.9698305","3.2654349999999996","50.869830500000006","3.165435","50.9698305","3.2654349999999996","50.869830500000006","3.165435"
"Arlon","49.6834601","5.8167711","49.733460099999995","5.8667711","49.6334601","5.766771100000001","49.733460099999995","5.8667711","49.6334601","5.766771100000001"
"Temse","51.1253635","4.2133313","51.175363499999996","4.2633313","51.0753635","4.1633313","51.175363499999996","4.2633313","51.0753635","4.1633313"
"Harelbeke","50.844609649999995","3.3093356109453165","50.89460964999999","3.3593356109453163","50.79460965","3.2593356109453167","50.89460964999999","3.3593356109453163","50.79460965","3.2593356109453167"
"Herentals","51.1855307","4.83462866367042","51.2355307","4.88462866367042","51.135530700000004","4.7846286636704205","51.2355307","4.88462866367042","51.135530700000004","4.7846286636704205"
"Brecht","49.9810924","6.4357583","50.0310924","6.4857583","49.931092400000004","6.3857583","50.0310924","6.4857583","49.931092400000004","6.3857583"
"Flemalle-Haute","50.5944698","5.4564323","50.644469799999996","5.5064323","50.5444698","5.4064323000000005","50.644469799999996","5.5064323","50.5444698","5.4064323000000005"
"Soignies","50.579203","4.0685604","50.629203","4.1185604","50.529203","4.0185604","50.629203","4.1185604","50.529203","4.0185604"
"Lanaken","50.8892784","5.6513208","50.9392784","5.7013207999999995","50.839278400000005","5.6013208","50.9392784","5.7013207999999995","50.839278400000005","5.6013208"
"Mortsel","51.1704119","4.4566996","51.220411899999995","4.5066996","51.1204119","4.4066996000000005","51.220411899999995","4.5066996","51.1204119","4.4066996000000005"
"Zottegem","50.86423965","3.8102499040397824","50.91423965","3.860249904039782","50.814239650000005","3.7602499040397825","50.91423965","3.860249904039782","50.814239650000005","3.7602499040397825"
"Ronse","50.7526199","3.6014476899065855","50.802619899999996","3.6514476899065853","50.7026199","3.5514476899065857","50.802619899999996","3.6514476899065853","50.7026199","3.5514476899065857"
"Nivelles","50.5976885","4.3235854","50.647688499999994","4.3735854","50.5476885","4.2735854","50.647688499999994","4.3735854","50.5476885","4.2735854"
"Andenne","50.4893981","5.0965468","50.5393981","5.146546799999999","50.439398100000005","5.0465468","50.5393981","5.146546799999999","50.439398100000005","5.0465468"
"Maaseik","51.0947181","5.791733","51.1447181","5.841733","51.044718100000004","5.741733","51.1447181","5.841733","51.044718100000004","5.741733"
"Oupeye","50.7091889","5.6450671","50.7591889","5.6950671","50.659188900000004","5.5950671000000005","50.7591889","5.6950671","50.659188900000004","5.5950671000000005"
"Overijse","50.7701622","4.5351806","50.8201622","4.5851806","50.720162200000004","4.4851806000000005","50.8201622","4.5851806","50.720162200000004","4.4851806000000005"
"Zwevegem","50.8128396","3.3331679","50.862839599999994","3.3831678999999997","50.7628396","3.2831679","50.862839599999994","3.3831678999999997","50.7628396","3.2831679"
"Beersel","50.747841199999996","4.30652710740871","50.79784119999999","4.35652710740871","50.6978412","4.2565271074087105","50.79784119999999","4.35652710740871","50.6978412","4.2565271074087105"
"Wetteren","50.9983603","3.8731040535437895","51.0483603","3.9231040535437893","50.948360300000004","3.8231040535437897","51.0483603","3.9231040535437893","50.948360300000004","3.8231040535437897"
"Hamme","51.0977642","4.1377229","51.1477642","4.1877229","51.0477642","4.0877229","51.1477642","4.1877229","51.0477642","4.0877229"
"Willebroek","51.06302865","4.357547354241776","51.11302865","4.407547354241776","51.01302865","4.307547354241776","51.11302865","4.407547354241776","51.01302865","4.307547354241776"
"Saint-Nicolas","50.3022047","2.7767966","50.352204699999994","2.8267965999999998","50.2522047","2.7267966","50.352204699999994","2.8267965999999998","50.2522047","2.7267966"
"Westerlo","51.086694","4.9168675","51.136694","4.9668675","51.036694000000004","4.866867500000001","51.136694","4.9668675","51.036694000000004","4.866867500000001"
"Diest","50.9844318","5.0504341","51.0344318","5.1004341","50.934431800000006","5.0004341000000005","51.0344318","5.1004341","50.934431800000006","5.0004341000000005"
"Saint-Ghislain","50.4477484","3.8195241","50.4977484","3.8695241","50.397748400000005","3.7695241000000004","50.4977484","3.8695241","50.397748400000005","3.7695241000000004"
"Manage","50.5040159","4.2355599","50.554015899999996","4.2855599","50.4540159","4.1855599","50.554015899999996","4.2855599","50.4540159","4.1855599"
"Maldegem","51.2088871","3.4452214","51.258887099999995","3.4952213999999997","51.1588871","3.3952214","51.258887099999995","3.4952213999999997","51.1588871","3.3952214"
"Fleurus","50.482944","4.549699","50.532944","4.599699","50.432944000000006","4.499699000000001","50.532944","4.599699","50.432944000000006","4.499699000000001"
"Merelbeke","50.9942924","3.7459119","51.044292399999996","3.7959118999999997","50.9442924","3.6959119","51.044292399999996","3.7959118999999997","50.9442924","3.6959119"
"Zedelgem","51.1389736","3.1395587","51.1889736","3.1895586999999996","51.0889736","3.0895587","51.1889736","3.1895586999999996","51.0889736","3.0895587"
"Tubize","50.69302","4.204696","50.743019999999994","4.254696","50.64302","4.154696","50.743019999999994","4.254696","50.64302","4.154696"
"Edegem","51.1548066","4.4458312","51.2048066","4.4958312","51.1048066","4.3958312","51.2048066","4.4958312","51.1048066","4.3958312"
"Gembloux","50.5597273","4.6943126","50.609727299999996","4.7443126","50.5097273","4.6443126","50.609727299999996","4.7443126","50.5097273","4.6443126"
"Rixensart","50.7122566","4.5216218","50.7622566","4.5716218","50.662256600000006","4.4716218","50.7622566","4.5716218","50.662256600000006","4.4716218"
"Oostkamp","51.1532024","3.2344535","51.203202399999995","3.2844534999999997","51.1032024","3.1844535","51.203202399999995","3.2844534999999997","51.1032024","3.1844535"
"Zemst","50.9842166","4.4650814","51.0342166","4.5150814","50.934216600000006","4.4150814","51.0342166","4.5150814","50.934216600000006","4.4150814"
"Koksijde","51.109228200000004","2.6352756910810196","51.1592282","2.6852756910810194","51.05922820000001","2.5852756910810197","51.1592282","2.6852756910810194","51.05922820000001","2.5852756910810197"
"Chaudfontaine","50.5847922","5.6469688","50.6347922","5.6969688","50.534792200000005","5.5969688","50.6347922","5.6969688","50.534792200000005","5.5969688"
"Nijlen","51.1611887","4.670951731704948","51.211188699999994","4.720951731704948","51.1111887","4.620951731704948","51.211188699999994","4.720951731704948","51.1111887","4.620951731704948"
"Zoersel","51.2716725","4.7132557","51.3216725","4.7632557","51.221672500000004","4.663255700000001","51.3216725","4.7632557","51.221672500000004","4.663255700000001"
